peak_1,peak_2,Magnitude difference,instrument,note_played
"(222, 0.6253976032805786)","(1332, 0.09481939466614046)",1110.0001268077565,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.6253976032805786)","(445, 0.08538511784234327)",223.0006538409348,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.6253976032805786)","(2220, 0.08292842230235897)",1998.0000736418435,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.6253976032805786)","(1111, 0.08118889033760592)",889.0001665709199,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.6253976032805786)","(2887, 0.07055611883460879)",2665.0000577577994,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 0.33024930870284447)","(2443, 0.18699590673332103)",1555.000006598565,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 0.33024930870284447)","(1108, 0.11319544752616441)",220.0001070735618,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 0.33024930870284447)","(1332, 0.09481939466614046)",444.00006241806364,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 0.33024930870284447)","(445, 0.08538511784234327)",443.0000676732138,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 0.33024930870284447)","(2220, 0.08292842230235897)",1332.0000229608183,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 0.33024930870284447)","(1111, 0.08118889033760592)",223.00013908312255,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 0.33024930870284447)","(2887, 0.07055611883460879)",1999.0000168685724,1.0,TpC-ord-G4-mf-N-T15u.wav
"(2443, 0.18699590673332103)","(1108, 0.11319544752616441)",1335.0000020398907,1.0,TpC-ord-G4-mf-N-T15u.wav
"(2443, 0.18699590673332103)","(1332, 0.09481939466614046)",1111.0000038238115,1.0,TpC-ord-G4-mf-N-T15u.wav
"(2443, 0.18699590673332103)","(445, 0.08538511784234327)",1998.000002583772,1.0,TpC-ord-G4-mf-N-T15u.wav
"(2443, 0.18699590673332103)","(2220, 0.08292842230235897)",223.00002428260254,1.0,TpC-ord-G4-mf-N-T15u.wav
"(2443, 0.18699590673332103)","(1111, 0.08118889033760592)",1332.0000042023742,1.0,TpC-ord-G4-mf-N-T15u.wav
"(2443, 0.18699590673332103)","(2887, 0.07055611883460879)",444.0000152682702,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1108, 0.11319544752616441)","(1332, 0.09481939466614046)",224.00000075374848,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1108, 0.11319544752616441)","(445, 0.08538511784234327)",663.0000005832688,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1108, 0.11319544752616441)","(2220, 0.08292842230235897)",1112.0000004119122,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1108, 0.11319544752616441)","(1111, 0.08118889033760592)",3.000170731758955,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1108, 0.11319544752616441)","(2887, 0.07055611883460879)",1779.0000005109928,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.09481939466614046)","(445, 0.08538511784234327)",887.0000000501723,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.09481939466614046)","(2220, 0.08292842230235897)",888.0000000796144,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.09481939466614046)","(1111, 0.08118889033760592)",221.00000042034083,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.09481939466614046)","(2887, 0.07055611883460879)",1555.0000001892947,1.0,TpC-ord-G4-mf-N-T15u.wav
"(445, 0.08538511784234327)","(2220, 0.08292842230235897)",1775.0000000017,1.0,TpC-ord-G4-mf-N-T15u.wav
"(445, 0.08538511784234327)","(1111, 0.08118889033760592)",666.0000000132195,1.0,TpC-ord-G4-mf-N-T15u.wav
"(445, 0.08538511784234327)","(2887, 0.07055611883460879)",2442.0000000450245,1.0,TpC-ord-G4-mf-N-T15u.wav
"(2220, 0.08292842230235897)","(1111, 0.08118889033760592)",1109.0000000013642,1.0,TpC-ord-G4-mf-N-T15u.wav
"(2220, 0.08292842230235897)","(2887, 0.07055611883460879)",667.000000114748,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1111, 0.08118889033760592)","(2887, 0.07055611883460879)",1776.000000031829,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 1.0)","(1332, 0.9307584814621199)",444.00000539908547,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 1.0)","(1776, 0.5688726036601394)",888.0001046569937,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 1.0)","(222, 0.46157958035866903)",666.0002176400156,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 1.0)","(2220, 0.29119812874867784)",1332.0001885886102,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 1.0)","(665, 0.16640627417484785)",223.00155801809936,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 1.0)","(1109, 0.15364690099733394)",221.0016206129905,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 1.0)","(2664, 0.14958990785830134)",1776.0002036028388,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 1.0)","(1111, 0.11232747826867512)",223.0017667250774,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 1.0)","(667, 0.10044972276052226)",221.0018307406101,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.9307584814621199)","(1776, 0.5688726036601394)",444.0001474790167,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.9307584814621199)","(222, 0.46157958035866903)",1110.0000991571312,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.9307584814621199)","(2220, 0.29119812874867784)",888.0002303138467,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.9307584814621199)","(665, 0.16640627417484785)",667.0004379566004,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.9307584814621199)","(1109, 0.15364690099733394)",223.00135403716385,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.9307584814621199)","(2664, 0.14958990785830134)",1332.0002290631712,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.9307584814621199)","(1111, 0.11232747826867512)",221.00151544572492,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.9307584814621199)","(667, 0.10044972276052226)",665.0005183551625,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1776, 0.5688726036601394)","(222, 0.46157958035866903)",1554.000003703923,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1776, 0.5688726036601394)","(2220, 0.29119812874867784)",444.0000868278226,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1776, 0.5688726036601394)","(665, 0.16640627417484785)",1111.0000728979032,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1776, 0.5688726036601394)","(1109, 0.15364690099733394)",667.0001292446533,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1776, 0.5688726036601394)","(2664, 0.14958990785830134)",888.000098985343,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1776, 0.5688726036601394)","(1111, 0.11232747826867512)",665.0001567168624,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1776, 0.5688726036601394)","(667, 0.10044972276052226)",1109.0000989269547,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.46157958035866903)","(2220, 0.29119812874867784)",1998.0000072647244,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.46157958035866903)","(665, 0.16640627417484785)",443.0000983377777,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.46157958035866903)","(1109, 0.15364690099733394)",887.0000534512583,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.46157958035866903)","(2664, 0.14958990785830134)",2442.0000199298843,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.46157958035866903)","(1111, 0.11232747826867512)",889.0000686035017,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.46157958035866903)","(667, 0.10044972276052226)",445.00014653342987,1.0,TpC-ord-G4-mf-N-T15u.wav
"(2220, 0.29119812874867784)","(665, 0.16640627417484785)",1555.0000050073977,1.0,TpC-ord-G4-mf-N-T15u.wav
"(2220, 0.29119812874867784)","(1109, 0.15364690099733394)",1111.0000085150045,1.0,TpC-ord-G4-mf-N-T15u.wav
"(2220, 0.29119812874867784)","(2664, 0.14958990785830134)",444.00002258208076,1.0,TpC-ord-G4-mf-N-T15u.wav
"(2220, 0.29119812874867784)","(1111, 0.11232747826867512)",1109.0000144250268,1.0,TpC-ord-G4-mf-N-T15u.wav
"(2220, 0.29119812874867784)","(667, 0.10044972276052226)",1553.000011714409,1.0,TpC-ord-G4-mf-N-T15u.wav
"(665, 0.16640627417484785)","(1109, 0.15364690099733394)",444.00000018333515,1.0,TpC-ord-G4-mf-N-T15u.wav
"(665, 0.16640627417484785)","(2664, 0.14958990785830134)",1999.0000000707328,1.0,TpC-ord-G4-mf-N-T15u.wav
"(665, 0.16640627417484785)","(1111, 0.11232747826867512)",446.00000327860556,1.0,TpC-ord-G4-mf-N-T15u.wav
"(665, 0.16640627417484785)","(667, 0.10044972276052226)",2.001087271128991,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1109, 0.15364690099733394)","(2664, 0.14958990785830134)",1555.0000000052923,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1109, 0.15364690099733394)","(1111, 0.11232747826867512)",2.0004267781387624,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1109, 0.15364690099733394)","(667, 0.10044972276052226)",442.0000032012893,1.0,TpC-ord-G4-mf-N-T15u.wav
"(2664, 0.14958990785830134)","(1111, 0.11232747826867512)",1553.0000004470344,1.0,TpC-ord-G4-mf-N-T15u.wav
"(2664, 0.14958990785830134)","(667, 0.10044972276052226)",1997.0000006045964,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1111, 0.11232747826867512)","(667, 0.10044972276052226)",444.0000001588751,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 1.0)","(1332, 0.700402054133518)",444.00010107986367,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 1.0)","(1776, 0.36622372539609327)",888.0002261668441,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 1.0)","(222, 0.3450085979312335)",666.0003220823071,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 1.0)","(1018, 0.2687439982604567)",130.0020566581163,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 1.0)","(1112, 0.22440089337387123)",224.00134275038218,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 1.0)","(443, 0.20860036111191257)",445.00070372235194,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 1.0)","(2220, 0.18286586307155897)",1332.0002506411918,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 1.0)","(1553, 0.18113460973423484)",665.000504165619,1.0,TpC-ord-G4-mf-N-T15u.wav
"(888, 1.0)","(1555, 0.14327358391189937)",667.0005502097821,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.700402054133518)","(1776, 0.36622372539609327)",444.00012576029235,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.700402054133518)","(222, 0.3450085979312335)",1110.0000568939213,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.700402054133518)","(1018, 0.2687439982604567)",314.0002967015751,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.700402054133518)","(1112, 0.22440089337387123)",220.00051494736334,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.700402054133518)","(443, 0.20860036111191257)",889.0001360342445,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.700402054133518)","(2220, 0.18286586307155897)",888.0001508128864,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.700402054133518)","(1553, 0.18113460973423484)",221.0006100414178,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1332, 0.700402054133518)","(1555, 0.14327358391189937)",223.0006959453991,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1776, 0.36622372539609327)","(222, 0.3450085979312335)",1554.0000001448138,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1776, 0.36622372539609327)","(1018, 0.2687439982604567)",758.000006268006,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1776, 0.36622372539609327)","(1112, 0.22440089337387123)",664.0000151458701,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1776, 0.36622372539609327)","(443, 0.20860036111191257)",1333.0000093192516,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1776, 0.36622372539609327)","(2220, 0.18286586307155897)",444.00003786047773,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1776, 0.36622372539609327)","(1553, 0.18113460973423484)",223.00007681160275,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1776, 0.36622372539609327)","(1555, 0.14327358391189937)",221.00011245871707,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.3450085979312335)","(1018, 0.2687439982604567)",796.000003653448,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.3450085979312335)","(1112, 0.22440089337387123)",890.0000081720328,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.3450085979312335)","(443, 0.20860036111191257)",221.00004209774954,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.3450085979312335)","(2220, 0.18286586307155897)",1998.0000065791457,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.3450085979312335)","(1553, 0.18113460973423484)",1331.0000100881607,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.3450085979312335)","(1555, 0.14327358391189937)",1333.0000152651971,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1018, 0.2687439982604567)","(1112, 0.22440089337387123)",94.00001045910022,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1018, 0.2687439982604567)","(443, 0.20860036111191257)",575.0000031454409,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1018, 0.2687439982604567)","(2220, 0.18286586307155897)",1202.0000030678261,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1018, 0.2687439982604567)","(1553, 0.18113460973423484)",535.0000071732757,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1018, 0.2687439982604567)","(1555, 0.14327358391189937)",537.0000146581235,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1112, 0.22440089337387123)","(443, 0.20860036111191257)",669.0000001865895,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1112, 0.22440089337387123)","(2220, 0.18286586307155897)",1108.000000778501,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1112, 0.22440089337387123)","(1553, 0.18113460973423484)",441.00000212241645,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1112, 0.22440089337387123)","(1555, 0.14327358391189937)",443.0000074284879,1.0,TpC-ord-G4-mf-N-T15u.wav
"(443, 0.20860036111191257)","(2220, 0.18286586307155897)",1777.0000001863434,1.0,TpC-ord-G4-mf-N-T15u.wav
"(443, 0.20860036111191257)","(1553, 0.18113460973423484)",1110.0000003398052,1.0,TpC-ord-G4-mf-N-T15u.wav
"(443, 0.20860036111191257)","(1555, 0.14327358391189937)",1112.0000019188794,1.0,TpC-ord-G4-mf-N-T15u.wav
"(2220, 0.18286586307155897)","(1553, 0.18113460973423484)",667.0000000022468,1.0,TpC-ord-G4-mf-N-T15u.wav
"(2220, 0.18286586307155897)","(1555, 0.14327358391189937)",665.0000011786079,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1553, 0.18113460973423484)","(1555, 0.14327358391189937)",2.000358332218585,1.0,TpC-ord-G4-mf-N-T15u.wav
"(887, 1.0)","(1112, 0.45517806623043827)",225.00065962334313,1.0,TpC-ord-G4-mf-N-T15u.wav
"(887, 1.0)","(667, 0.4471755853969008)",220.00069457807032,1.0,TpC-ord-G4-mf-N-T15u.wav
"(887, 1.0)","(444, 0.4395364832502893)",443.00035453637463,1.0,TpC-ord-G4-mf-N-T15u.wav
"(887, 1.0)","(664, 0.40217529041266925)",223.00080133125843,1.0,TpC-ord-G4-mf-N-T15u.wav
"(887, 1.0)","(1556, 0.23604442614144358)",669.0004361942665,1.0,TpC-ord-G4-mf-N-T15u.wav
"(887, 1.0)","(1330, 0.20248455375916327)",443.00071786723663,1.0,TpC-ord-G4-mf-N-T15u.wav
"(887, 1.0)","(891, 0.17605039479645443)",4.083980038138663,1.0,TpC-ord-G4-mf-N-T15u.wav
"(887, 1.0)","(1335, 0.16206764501700793)",448.0007836272516,1.0,TpC-ord-G4-mf-N-T15u.wav
"(887, 1.0)","(1333, 0.15393747088326712)",446.00080249008874,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1112, 0.45517806623043827)","(667, 0.4471755853969008)",445.00000007195473,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1112, 0.45517806623043827)","(444, 0.4395364832502893)",668.0000001831281,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1112, 0.45517806623043827)","(664, 0.40217529041266925)",448.00000313537305,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1112, 0.45517806623043827)","(1556, 0.23604442614144358)",444.00005407606903,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1112, 0.45517806623043827)","(1330, 0.20248455375916327)",218.00014645410505,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1112, 0.45517806623043827)","(891, 0.17605039479645443)",221.00017627200427,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1112, 0.45517806623043827)","(1335, 0.16206764501700793)",223.0001926315738,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1112, 0.45517806623043827)","(1333, 0.15393747088326712)",221.00020530736228,1.0,TpC-ord-G4-mf-N-T15u.wav
"(667, 0.4471755853969008)","(444, 0.4395364832502893)",223.00000013084278,1.0,TpC-ord-G4-mf-N-T15u.wav
"(667, 0.4471755853969008)","(664, 0.40217529041266925)",3.0003374854420404,1.0,TpC-ord-G4-mf-N-T15u.wav
"(667, 0.4471755853969008)","(1556, 0.23604442614144358)",889.0000250710718,1.0,TpC-ord-G4-mf-N-T15u.wav
"(667, 0.4471755853969008)","(1330, 0.20248455375916327)",663.0000451536191,1.0,TpC-ord-G4-mf-N-T15u.wav
"(667, 0.4471755853969008)","(891, 0.17605039479645443)",224.00016408223672,1.0,TpC-ord-G4-mf-N-T15u.wav
"(667, 0.4471755853969008)","(1335, 0.16206764501700793)",668.0000608432141,1.0,TpC-ord-G4-mf-N-T15u.wav
"(667, 0.4471755853969008)","(1333, 0.15393747088326712)",666.0000645559968,1.0,TpC-ord-G4-mf-N-T15u.wav
"(444, 0.4395364832502893)","(664, 0.40217529041266925)",220.00000317240617,1.0,TpC-ord-G4-mf-N-T15u.wav
"(444, 0.4395364832502893)","(1556, 0.23604442614144358)",1112.0000186191623,1.0,TpC-ord-G4-mf-N-T15u.wav
"(444, 0.4395364832502893)","(1330, 0.20248455375916327)",886.0000317119731,1.0,TpC-ord-G4-mf-N-T15u.wav
"(444, 0.4395364832502893)","(891, 0.17605039479645443)",447.00007765650196,1.0,TpC-ord-G4-mf-N-T15u.wav
"(444, 0.4395364832502893)","(1335, 0.16206764501700793)",891.000043203678,1.0,TpC-ord-G4-mf-N-T15u.wav
"(444, 0.4395364832502893)","(1333, 0.15393747088326712)",889.000045875587,1.0,TpC-ord-G4-mf-N-T15u.wav
"(664, 0.40217529041266925)","(1556, 0.23604442614144358)",892.0000154705515,1.0,TpC-ord-G4-mf-N-T15u.wav
"(664, 0.40217529041266925)","(1330, 0.20248455375916327)",666.0000299372293,1.0,TpC-ord-G4-mf-N-T15u.wav
"(664, 0.40217529041266925)","(891, 0.17605039479645443)",227.00011262655448,1.0,TpC-ord-G4-mf-N-T15u.wav
"(664, 0.40217529041266925)","(1335, 0.16206764501700793)",671.0000429595227,1.0,TpC-ord-G4-mf-N-T15u.wav
"(664, 0.40217529041266925)","(1333, 0.15393747088326712)",669.000046055316,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1556, 0.23604442614144358)","(1330, 0.20248455375916327)",226.00000249173678,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1556, 0.23604442614144358)","(891, 0.17605039479645443)",665.0000027062284,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1556, 0.23604442614144358)","(1335, 0.16206764501700793)",221.0000123813665,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1556, 0.23604442614144358)","(1333, 0.15393747088326712)",223.00001511558716,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1330, 0.20248455375916327)","(891, 0.17605039479645443)",439.00000079585965,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1330, 0.20248455375916327)","(1335, 0.16206764501700793)",5.0001633499829055,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1330, 0.20248455375916327)","(1333, 0.15393747088326712)",3.000392777496933,1.0,TpC-ord-G4-mf-N-T15u.wav
"(891, 0.17605039479645443)","(1335, 0.16206764501700793)",444.0000002201771,1.0,TpC-ord-G4-mf-N-T15u.wav
"(891, 0.17605039479645443)","(1333, 0.15393747088326712)",442.0000005531464,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1335, 0.16206764501700793)","(1333, 0.15393747088326712)",2.0000165248645936,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1109, 1.0)","(222, 0.40958783965890355)",887.0001964974524,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1109, 1.0)","(1774, 0.38743468146118254)",665.0002821324736,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1109, 1.0)","(889, 0.3661969589924795)",220.00091296695746,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1109, 1.0)","(665, 0.34886027604065156)",444.0004774580092,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1109, 1.0)","(886, 0.3302615672430055)",223.00100571425304,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1109, 1.0)","(1330, 0.3200162908668716)",221.00104610124515,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1109, 1.0)","(1551, 0.19391240818812272)",442.0007350414767,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1109, 1.0)","(1554, 0.12406619352512849)",445.00086208909005,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1109, 1.0)","(1995, 0.08917188338560547)",886.0004681758684,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.40958783965890355)","(1774, 0.38743468146118254)",1552.0000001581063,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.40958783965890355)","(889, 0.3661969589924795)",667.0000014113707,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.40958783965890355)","(665, 0.34886027604065156)",443.0000041623442,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.40958783965890355)","(886, 0.3302615672430055)",664.0000047384469,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.40958783965890355)","(1330, 0.3200162908668716)",1108.0000036205154,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.40958783965890355)","(1551, 0.19391240818812272)",1329.0000175003354,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.40958783965890355)","(1554, 0.12406619352512849)",1332.0000306015802,1.0,TpC-ord-G4-mf-N-T15u.wav
"(222, 0.40958783965890355)","(1995, 0.08917188338560547)",1773.000028952731,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1774, 0.38743468146118254)","(889, 0.3661969589924795)",885.0000002548253,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1774, 0.38743468146118254)","(665, 0.34886027604065156)",1109.0000006708678,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1774, 0.38743468146118254)","(886, 0.3302615672430055)",888.0000018405208,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1774, 0.38743468146118254)","(1330, 0.3200162908668716)",444.0000051185128,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1774, 0.38743468146118254)","(1551, 0.19391240818812272)",223.0000839705453,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1774, 0.38743468146118254)","(1554, 0.12406619352512849)",220.0001576430354,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1774, 0.38743468146118254)","(1995, 0.08917188338560547)",221.00020126845297,1.0,TpC-ord-G4-mf-N-T15u.wav
"(889, 0.3661969589924795)","(665, 0.34886027604065156)",224.00000067089414,1.0,TpC-ord-G4-mf-N-T15u.wav
"(889, 0.3661969589924795)","(886, 0.3302615672430055)",3.000215217676923,1.0,TpC-ord-G4-mf-N-T15u.wav
"(889, 0.3661969589924795)","(1330, 0.3200162908668716)",441.00000241797517,1.0,TpC-ord-G4-mf-N-T15u.wav
"(889, 0.3661969589924795)","(1551, 0.19391240818812272)",662.0000224184033,1.0,TpC-ord-G4-mf-N-T15u.wav
"(889, 0.3661969589924795)","(1554, 0.12406619352512849)",665.0000440806809,1.0,TpC-ord-G4-mf-N-T15u.wav
"(889, 0.3661969589924795)","(1995, 0.08917188338560547)",1106.000034693893,1.0,TpC-ord-G4-mf-N-T15u.wav
"(665, 0.34886027604065156)","(886, 0.3302615672430055)",221.00000078260626,1.0,TpC-ord-G4-mf-N-T15u.wav
"(665, 0.34886027604065156)","(1330, 0.3200162908668716)",665.0000006255455,1.0,TpC-ord-G4-mf-N-T15u.wav
"(665, 0.34886027604065156)","(1551, 0.19391240818812272)",886.0000135490077,1.0,TpC-ord-G4-mf-N-T15u.wav
"(665, 0.34886027604065156)","(1554, 0.12406619352512849)",889.0000284209104,1.0,TpC-ord-G4-mf-N-T15u.wav
"(665, 0.34886027604065156)","(1995, 0.08917188338560547)",1330.0000253526543,1.0,TpC-ord-G4-mf-N-T15u.wav
"(886, 0.3302615672430055)","(1330, 0.3200162908668716)",444.00000011820464,1.0,TpC-ord-G4-mf-N-T15u.wav
"(886, 0.3302615672430055)","(1551, 0.19391240818812272)",665.0000139782654,1.0,TpC-ord-G4-mf-N-T15u.wav
"(886, 0.3302615672430055)","(1554, 0.12406619352512849)",668.0000318237509,1.0,TpC-ord-G4-mf-N-T15u.wav
"(886, 0.3302615672430055)","(1995, 0.08917188338560547)",1109.0000262056965,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1330, 0.3200162908668716)","(1551, 0.19391240818812272)",221.00003597780074,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1330, 0.3200162908668716)","(1554, 0.12406619352512849)",224.00008570632434,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1330, 0.3200162908668716)","(1995, 0.08917188338560547)",665.0000400670217,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1551, 0.19391240818812272)","(1554, 0.12406619352512849)",3.0008129721298444,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1551, 0.19391240818812272)","(1995, 0.08917188338560547)",444.00001235425384,1.0,TpC-ord-G4-mf-N-T15u.wav
"(1554, 0.12406619352512849)","(1995, 0.08917188338560547)",441.0000013805135,1.0,TpC-ord-G4-mf-N-T15u.wav
"(443, 1.0)","(1330, 0.7117400823950194)",887.0000468397847,1.0,TpC-ord-G4-mf-N-T15u.wav
"(443, 1.0)","(222, 0.5687780690308293)",221.00042070628226,1.0,TpC-ord-G4-mf-N-T15u.wav
"(443, 1.0)","(664, 0.5152821555869836)",221.00053156358854,1.0,TpC-ord-G4-mf-N-T15u.wav
"(443, 1.0)","(666, 0.3896561912485387)",223.00083524409698,1.0,TpC-ord-G4-mf-N-T15u.wav
"(443, 1.0)","(1111, 0.26871235540091304)",668.0004002855231,1.0,TpC-ord-G4-mf-N-T15u.wav
"(443, 1.0)","(1774, 0.2599699429932009)",1331.000205726688,1.0,TpC-ord-G4-mf-N-T15u.wav
"(443, 1.0)","(885, 0.25550354456197955)",442.00062700744235,1.0,TpC-ord-G4-mf-N-T15u.wav
