peak_1,peak_2,Magnitude difference,instrument,note_played
"(149, 0.4511126978355392)","(99, 0.31327812756036716)",50.00018998332669,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(149, 0.4511126978355392)","(598, 0.2651889757828946)",449.00003849401884,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(149, 0.4511126978355392)","(495, 0.23236737866513385)",346.0000691466906,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(149, 0.4511126978355392)","(546, 0.20523998274184188)",397.00007613776603,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(149, 0.4511126978355392)","(394, 0.17369206486897443)",245.00015706567945,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(99, 0.31327812756036716)","(598, 0.2651889757828946)",499.00000231720094,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(99, 0.31327812756036716)","(495, 0.23236737866513385)",396.000008265845,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(99, 0.31327812756036716)","(546, 0.20523998274184188)",447.00001305619753,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(99, 0.31327812756036716)","(394, 0.17369206486897443)",295.0000330241827,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(598, 0.2651889757828946)","(495, 0.23236737866513385)",103.00000522940393,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(598, 0.2651889757828946)","(546, 0.20523998274184188)",52.000034556543966,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(598, 0.2651889757828946)","(394, 0.17369206486897443)",204.00002051883405,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(495, 0.23236737866513385)","(546, 0.20523998274184188)",51.000007214662325,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(495, 0.23236737866513385)","(394, 0.17369206486897443)",101.00001704352555,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(546, 0.20523998274184188)","(394, 0.17369206486897443)",152.00000327391814,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 1.0)","(248, 0.5690426393999514)",50.00185720797434,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 1.0)","(497, 0.5389467788182299)",199.00053409494348,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 1.0)","(350, 0.48796931950100997)",52.00252085637553,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 1.0)","(400, 0.37704341497874566)",102.00190231023548,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 1.0)","(300, 0.3262000736527943)",2.1104516911660167,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 1.0)","(99, 0.24128019210980892)",199.0014463659671,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 1.0)","(348, 0.19592497270932113)",50.00646494853953,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 1.0)","(549, 0.1673520436236525)",251.0013810771153,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 1.0)","(151, 0.13743384083206012)",147.0025306597779,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.5690426393999514)","(497, 0.5389467788182299)",249.00000181879685,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.5690426393999514)","(350, 0.48796931950100997)",102.0000322200106,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.5690426393999514)","(400, 0.37704341497874566)",152.00012126212985,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.5690426393999514)","(300, 0.3262000736527943)",52.00056704029043,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.5690426393999514)","(99, 0.24128019210980892)",149.00036049695268,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.5690426393999514)","(348, 0.19592497270932113)",100.00069608154334,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.5690426393999514)","(549, 0.1673520436236525)",301.0002680319982,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.5690426393999514)","(151, 0.13743384083206012)",97.00096023315956,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(497, 0.5389467788182299)","(350, 0.48796931950100997)",147.00000883912,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(497, 0.5389467788182299)","(400, 0.37704341497874566)",97.00013511691219,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(497, 0.5389467788182299)","(300, 0.3262000736527943)",197.00011487600852,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(497, 0.5389467788182299)","(99, 0.24128019210980892)",398.00011131329705,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(497, 0.5389467788182299)","(348, 0.19592497270932113)",149.00039484497842,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(497, 0.5389467788182299)","(549, 0.1673520436236525)",52.00132770081187,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(497, 0.5389467788182299)","(151, 0.13743384083206012)",346.0002329661634,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(350, 0.48796931950100997)","(400, 0.37704341497874566)",50.00012304541154,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(350, 0.48796931950100997)","(300, 0.3262000736527943)",50.00026169220419,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(350, 0.48796931950100997)","(99, 0.24128019210980892)",251.0001212261173,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(350, 0.48796931950100997)","(348, 0.19592497270932113)",2.021210009002772,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(350, 0.48796931950100997)","(549, 0.1673520436236525)",199.00025827982634,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(350, 0.48796931950100997)","(151, 0.13743384083206012)",199.00030873122233,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(400, 0.37704341497874566)","(300, 0.3262000736527943)",100.00001292522595,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(400, 0.37704341497874566)","(99, 0.24128019210980892)",301.0000306173617,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(400, 0.37704341497874566)","(348, 0.19592497270932113)",52.000315421063846,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(400, 0.37704341497874566)","(549, 0.1673520436236525)",149.00014755184378,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(400, 0.37704341497874566)","(151, 0.13743384083206012)",249.00011528661594,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(300, 0.3262000736527943)","(99, 0.24128019210980892)",201.00001793877104,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(300, 0.3262000736527943)","(348, 0.19592497270932113)",48.000176787194505,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(300, 0.3262000736527943)","(549, 0.1673520436236525)",249.0000506680604,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(300, 0.3262000736527943)","(151, 0.13743384083206012)",149.00011957273946,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(99, 0.24128019210980892)","(348, 0.19592497270932113)",249.00000413071467,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(99, 0.24128019210980892)","(549, 0.1673520436236525)",450.00000607263456,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(99, 0.24128019210980892)","(151, 0.13743384083206012)",52.000103692826166,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 0.19592497270932113)","(549, 0.1673520436236525)",201.0000020308763,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 0.19592497270932113)","(151, 0.13743384083206012)",197.0000086832803,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(549, 0.1673520436236525)","(151, 0.13743384083206012)",398.00000112449607,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 1.0)","(199, 0.6715185961652604)",99.00054494816008,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 1.0)","(547, 0.5934111545348595)",249.00033195658446,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 1.0)","(397, 0.5259598964222022)",99.00113491278672,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 1.0)","(448, 0.39176205963333693)",150.00123317290462,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 1.0)","(100, 0.3698652898292866)",198.00100269885746,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 1.0)","(348, 0.23327418980532447)",50.00587833913148,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 1.0)","(646, 0.1950413677375991)",348.0009309734669,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 1.0)","(249, 0.1164133255167773)",49.00796593831787,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 1.0)","(446, 0.11074402259177629)",148.00267151708226,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(199, 0.6715185961652604)","(547, 0.5934111545348595)",348.00000876547756,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(199, 0.6715185961652604)","(397, 0.5259598964222022)",198.00005350336417,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(199, 0.6715185961652604)","(448, 0.39176205963333693)",249.00015715601413,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(199, 0.6715185961652604)","(100, 0.3698652898292866)",99.00045956821222,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(199, 0.6715185961652604)","(348, 0.23327418980532447)",149.00064448907497,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(199, 0.6715185961652604)","(646, 0.1950413677375991)",447.00025394908806,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(199, 0.6715185961652604)","(249, 0.1164133255167773)",50.00308132366946,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(199, 0.6715185961652604)","(446, 0.11074402259177629)",247.0006365743262,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(547, 0.5934111545348595)","(397, 0.5259598964222022)",150.0000151655733,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(547, 0.5934111545348595)","(448, 0.39176205963333693)",99.00020536522878,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(547, 0.5934111545348595)","(100, 0.3698652898292866)",447.0000558979312,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(547, 0.5934111545348595)","(348, 0.23327418980532447)",199.0003258756964,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(547, 0.5934111545348595)","(646, 0.1950413677375991)",99.00080150426578,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(547, 0.5934111545348595)","(249, 0.1164133255167773)",298.00038175634756,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(547, 0.5934111545348595)","(446, 0.11074402259177629)",101.00115329816911,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(397, 0.5259598964222022)","(448, 0.39176205963333693)",51.000176559100254,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(397, 0.5259598964222022)","(100, 0.3698652898292866)",297.0000410194015,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(397, 0.5259598964222022)","(348, 0.23327418980532447)",49.00087412406903,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(397, 0.5259598964222022)","(646, 0.1950413677375991)",249.00021989362304,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(397, 0.5259598964222022)","(249, 0.1164133255167773)",148.00056664889408,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(397, 0.5259598964222022)","(446, 0.11074402259177629)",49.00175919517462,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(448, 0.39176205963333693)","(100, 0.3698652898292866)",348.00000068889153,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(448, 0.39176205963333693)","(348, 0.23327418980532447)",100.00012559194555,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(448, 0.39176205963333693)","(646, 0.1950413677375991)",198.0000977248007,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(448, 0.39176205963333693)","(249, 0.1164133255167773)",199.00019049469623,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(448, 0.39176205963333693)","(446, 0.11074402259177629)",2.0196462901069316,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(100, 0.3698652898292866)","(348, 0.23327418980532447)",248.00003761517578,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(100, 0.3698652898292866)","(646, 0.1950413677375991)",546.0000279884642,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(100, 0.3698652898292866)","(249, 0.1164133255167773)",149.0002155632609,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(100, 0.3698652898292866)","(446, 0.11074402259177629)",346.0000970286441,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 0.23327418980532447)","(646, 0.1950413677375991)",298.00000245259844,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 0.23327418980532447)","(249, 0.1164133255167773)",99.00006897200427,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 0.23327418980532447)","(446, 0.11074402259177629)",98.00007660018373,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(646, 0.1950413677375991)","(249, 0.1164133255167773)",397.0000077863589,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(646, 0.1950413677375991)","(446, 0.11074402259177629)",200.0000177651052,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(249, 0.1164133255167773)","(446, 0.11074402259177629)",197.00000008157613,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(249, 1.0)","(448, 0.6134853847545838)",199.00037536031886,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(249, 1.0)","(348, 0.3135560074545478)",99.00237979642156,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(249, 1.0)","(597, 0.29178841600600114)",348.0007206366787,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(249, 1.0)","(497, 0.25187687983497387)",248.00112840106783,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(249, 1.0)","(218, 0.22312395783829506)",31.00973292991871,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(249, 1.0)","(149, 0.18870660163775782)",100.00329093074001,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(249, 1.0)","(298, 0.18461962332462656)",49.0067836646996,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(249, 1.0)","(399, 0.17678102594290562)",150.00225894792135,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(249, 1.0)","(544, 0.14716407554527008)",295.0012327586345,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(448, 0.6134853847545838)","(348, 0.3135560074545478)",100.0004497871453,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(448, 0.6134853847545838)","(597, 0.29178841600600114)",149.00034727791643,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(448, 0.6134853847545838)","(497, 0.25187687983497387)",49.00133427480144,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(448, 0.6134853847545838)","(218, 0.22312395783829506)",230.00033126507367,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(448, 0.6134853847545838)","(149, 0.18870660163775782)",299.00030173398585,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(448, 0.6134853847545838)","(298, 0.18461962332462656)",150.00061308488486,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(448, 0.6134853847545838)","(399, 0.17678102594290562)",49.0019459888789,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(448, 0.6134853847545838)","(544, 0.14716407554527008)",96.00113257437863,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 0.3135560074545478)","(597, 0.29178841600600114)",249.0000009514619,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 0.3135560074545478)","(497, 0.25187687983497387)",149.00001276615643,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 0.3135560074545478)","(218, 0.22312395783829506)",130.00003145367157,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 0.3135560074545478)","(149, 0.18870660163775782)",199.00003916425277,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 0.3135560074545478)","(298, 0.18461962332462656)",50.00016624563515,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 0.3135560074545478)","(399, 0.17678102594290562)",51.00018340550912,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 0.3135560074545478)","(544, 0.14716407554527008)",196.00007062823983,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(597, 0.29178841600600114)","(497, 0.25187687983497387)",100.00000796465328,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(597, 0.29178841600600114)","(218, 0.22312395783829506)",379.000006220063,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(597, 0.29178841600600114)","(149, 0.18870660163775782)",448.0000118592191,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(597, 0.29178841600600114)","(298, 0.18461962332462656)",299.00001920593604,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(597, 0.29178841600600114)","(399, 0.17678102594290562)",198.00003340075418,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(597, 0.29178841600600114)","(544, 0.14716407554527008)",53.000197322272804,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(497, 0.25187687983497387)","(218, 0.22312395783829506)",279.0000014815959,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(497, 0.25187687983497387)","(149, 0.18870660163775782)",348.00000573345403,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(497, 0.25187687983497387)","(298, 0.18461962332462656)",199.00001136567442,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(497, 0.25187687983497387)","(399, 0.17678102594290562)",98.0000287723798,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(497, 0.25187687983497387)","(544, 0.14716407554527008)",47.00011664635932,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(218, 0.22312395783829506)","(149, 0.18870660163775782)",69.00000858372705,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(218, 0.22312395783829506)","(298, 0.18461962332462656)",80.00000926614807,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(218, 0.22312395783829506)","(399, 0.17678102594290562)",181.00000593278259,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(218, 0.22312395783829506)","(544, 0.14716407554527008)",326.00000884954545,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(149, 0.18870660163775782)","(298, 0.18461962332462656)",149.00000005605165,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(149, 0.18870660163775782)","(399, 0.17678102594290562)",250.0000002844387,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(149, 0.18870660163775782)","(544, 0.14716407554527008)",395.0000021845335,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 0.18461962332462656)","(399, 0.17678102594290562)",101.00000030417628,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(298, 0.18461962332462656)","(544, 0.14716407554527008)",246.00000285145944,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(399, 0.17678102594290562)","(544, 0.14716407554527008)",145.00000302470255,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 1.0)","(199, 0.9589305188633599)",149.00000566007466,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 1.0)","(547, 0.43600782802050453)",199.00079921239023,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 1.0)","(275, 0.4004071405867189)",73.00246236666993,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 1.0)","(99, 0.3612898860952111)",249.00081917658343,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 1.0)","(248, 0.3126392306119046)",100.00236229623425,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 1.0)","(126, 0.24486230768207357)",222.0012843046958,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 1.0)","(696, 0.24158242336053043)",348.00082643180684,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 1.0)","(299, 0.1963390101946372)",49.00659007711652,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 1.0)","(447, 0.19182008644239362)",99.00329870652128,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(199, 0.9589305188633599)","(547, 0.43600782802050453)",348.0003928850377,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(199, 0.9589305188633599)","(275, 0.4004071405867189)",76.00205226415983,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(199, 0.9589305188633599)","(99, 0.3612898860952111)",100.00178585568328,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(199, 0.9589305188633599)","(248, 0.3126392306119046)",49.00426198229364,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(199, 0.9589305188633599)","(126, 0.24486230768207357)",73.00349233708083,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(199, 0.9589305188633599)","(696, 0.24158242336053043)",497.00051769418724,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(199, 0.9589305188633599)","(299, 0.1963390101946372)",100.00290768677225,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(199, 0.9589305188633599)","(447, 0.19182008644239362)",248.001186405258,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(547, 0.43600782802050453)","(275, 0.4004071405867189)",272.00000232979585,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(547, 0.43600782802050453)","(99, 0.3612898860952111)",448.000006230771,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(547, 0.43600782802050453)","(248, 0.3126392306119046)",299.0000254511876,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(547, 0.43600782802050453)","(126, 0.24486230768207357)",421.00004339264615,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(547, 0.43600782802050453)","(696, 0.24158242336053043)",149.00012684973788,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(547, 0.43600782802050453)","(299, 0.1963390101946372)",248.00011580872746,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(547, 0.43600782802050453)","(447, 0.19182008644239362)",100.00029813782126,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(275, 0.4004071405867189)","(99, 0.3612898860952111)",176.00000434704427,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(275, 0.4004071405867189)","(248, 0.3126392306119046)",27.000142651586515,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(275, 0.4004071405867189)","(126, 0.24486230768207357)",149.00008118855186,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(275, 0.4004071405867189)","(696, 0.24158242336053043)",421.0000299587766,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(275, 0.4004071405867189)","(299, 0.1963390101946372)",24.000867563524483,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(275, 0.4004071405867189)","(447, 0.19182008644239362)",172.00012647832312,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(99, 0.3612898860952111)","(248, 0.3126392306119046)",149.0000079425712,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(99, 0.3612898860952111)","(126, 0.24486230768207357)",27.000251024407444,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(99, 0.3612898860952111)","(696, 0.24158242336053043)",597.0000120015716,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(99, 0.3612898860952111)","(299, 0.1963390101946372)",200.00006802196708,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(99, 0.3612898860952111)","(447, 0.19182008644239362)",348.00004126438404,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.3126392306119046)","(126, 0.24486230768207357)",122.00001882668413,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.3126392306119046)","(696, 0.24158242336053043)",448.0000056351226,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.3126392306119046)","(299, 0.1963390101946372)",51.00013260513416,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.3126392306119046)","(447, 0.19182008644239362)",199.00003667654335,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(126, 0.24486230768207357)","(696, 0.24158242336053043)",570.0000000094366,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(126, 0.24486230768207357)","(299, 0.1963390101946372)",173.0000068049432,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(126, 0.24486230768207357)","(447, 0.19182008644239362)",321.0000043823633,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(696, 0.24158242336053043)","(299, 0.1963390101946372)",397.00000257804334,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(696, 0.24158242336053043)","(447, 0.19182008644239362)",249.00000497247018,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(299, 0.1963390101946372)","(447, 0.19182008644239362)",148.00000006898875,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 1.0)","(248, 0.598649399740889)",100.00080540827823,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 1.0)","(149, 0.40469174016453874)",199.0008904299783,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 1.0)","(398, 0.3985155213570431)",50.003617704902595,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 1.0)","(299, 0.2634066060740969)",49.005536114075674,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 1.0)","(696, 0.2601397108680512)",348.0007864836622,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 1.0)","(447, 0.2597577390319294)",99.0027674290215,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 1.0)","(496, 0.2525172111450608)",148.0018875910697,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 1.0)","(198, 0.15090703228933736)",150.00240317697518,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(348, 1.0)","(50, 0.1382302217281299)",298.00124604966123,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.598649399740889)","(149, 0.40469174016453874)",99.00018999766469,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.598649399740889)","(398, 0.3985155213570431)",150.00013351183816,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.598649399740889)","(299, 0.2634066060740969)",51.00110182859489,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.598649399740889)","(696, 0.2601397108680512)",448.000127889278,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.598649399740889)","(447, 0.2597577390319294)",199.00028856149353,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.598649399740889)","(496, 0.2525172111450608)",248.00024154724522,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.598649399740889)","(198, 0.15090703228933736)",50.00200469208821,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(248, 0.598649399740889)","(50, 0.1382302217281299)",198.00053531700232,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(149, 0.40469174016453874)","(398, 0.3985155213570431)",249.00000007659776,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(149, 0.40469174016453874)","(299, 0.2634066060740969)",150.00006653828228,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(149, 0.40469174016453874)","(696, 0.2601397108680512)",547.0000190998984,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(149, 0.40469174016453874)","(447, 0.2597577390319294)",298.0000352447373,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(149, 0.40469174016453874)","(496, 0.2525172111450608)",347.00003336755935,0.0,Tbn-ord-F#2-mf-N-T28d.wav
"(149, 0.40469174016453874)","(198, 0.15090703228933736)",49.00065720659215,0.0,Tbn-ord-F#2-mf-N-T28d.wav
